559,6919044,48
560,6919068,30
561,4703500,27
562,0,42
563,4703520,39
564,4703368,33
565,6923080,33
566,6923080,27
567,6923080,24
568,6923080,24
569,6923080,42
570,6923591,18
571,4743096,39
572,0,18
573,1981294944,27
574,4696065,21
575,48,30
576,0,36
577,0,33
578,0,27
579,6923080,30
580,512,24
581,65537,30
582,0,30
583,0,12
584,0,27
585,4742220,30
586,0,24
587,0,9
588,0,18
589,0,18
590,4703540,12
591,6,30
592,0,36
593,4098,36
594,0,27
595,0,15
596,0,18
597,0,18
598,0,27
599,0,15
600,0,15
601,0,18
602,0,24
603,0,27
604,0,15
605,0,15
606,0,12
607,0,6
608,0,6
609,0,15
610,0,9
611,0,12
612,0,6
613,0,12
614,0,6
615,8,0
616,2686444,9
617,4743096,3
618,0,12
619,1996751136,9
620,2686304,9
621,4742272,12
622,4742232,15
623,4742240,3
624,37729916,24
625,0,15
626,0,12
627,0,9
628,8561220,12
629,6920892,9
630,6923612,18
631,4019063414,0
632,7541524,3
633,1124024336,6
634,2,9
635,0,15
636,0,9
637,0,6
638,0,6
639,0,3
640,0,0
641,0,3
642,0,3
643,2686588,0
644,2686628,0
645,639,6
646,3,0
647,38475964,9
648,0,9
649,37728264,6
650,8561220,6
651,0,3
652,6923656,3
653,6923612,3
654,2678832,0
655,1299,6
656,2684048,6
657,499,3
658,1300,0
659,500,3
660,660,0
661,2289,0
662,7,3
663,0,0
664,0,9
665,7,0
666,1300,0
667,500,3
668,1981045700,0
669,4294576,0
670,2686768,3
671,2130567168,0
672,0,0
673,0,3
674,2686868,0
675,4198653,3
676,2686760,3
677,1980735028,3
678,2130567168,0
679,4198653,0
680,1,0
681,8545272,0
682,8525536,3
683,4294967295,0
684,2686812,0
685,1980796117,0
686,2578047734,3
687,4294967294,0
688,1980700190,0
689,1980700064,0
690,8525536,0
691,0,3
692,1980704785,0
693,1,3
694,2130567168,3
695,4199061,0
696,1,0
697,72,0
698,0,3
699,1,0
700,0,0
701,0,0
702,0,0
703,1972974653,0
704,2130567168,3
705,2686932,3
706,1996920882,3
707,2130567168,0
708,2006985682,0
709,0,0
710,0,3
711,2130567168,0
712,0,5
713,1995078367,0
714,0,6
715,2686880,3
716,0,5
717,4294967295,0
718,1997163981,3
719,9245254,3
720,0,0
721,2686956,3
722,1996920837,0
723,4199040,0
724,2130567168,6
725,0,0
726,0,3
727,0,3
728,0,6
729,4199040,3
730,2130567168,0
731,0,3
732,2020893505,0
733,32,3
734,1,3
735,13068,3
736,220,0
737,0,0
738,32,0
739,0,9
740,20,3
741,1,0
742,7,3
743,52,0
744,380,0
745,1,2
746,0,2
747,0,0
748,0,3
749,0,3
750,0,0
751,2,0
752,438759246,0
753,664,0
754,68,6
755,736,0
756,608,0
757,0,3
758,4080169402,2
759,1344,3
760,74,0
761,1420,0
762,798,3
763,0,0
764,760826203,3
765,2220,3
766,50,0
767,2272,0
768,768,0
769,0,0
770,852421325,5
771,3040,0
772,66,0
773,3108,2
774,822,0
775,0,0
776,944791496,0
777,3932,3
778,94,0
779,4028,0
780,872,0
781,0,0
782,2972190020,3
783,4900,3
784,86,2
785,4988,3
786,920,0
787,16,0
788,9,0
789,236,0
790,2,0
791,1,0
792,380,0
793,5584,0
794,1,0
795,2,2
796,5964,0
797,1952,3
798,1,0
799,3,0
800,7916,0
801,3724,2
802,1,0
803,4,0
804,11640,3
805,788,0
806,2,3
807,5,0
808,12428,3
809,152,0
810,2,0
811,6,0
812,12580,0
813,204,2
814,2,0
815,7,0
816,12784,3
817,240,0
818,1,0
819,9,0
820,13024,0
821,40,0
822,2,3
823,11,0
824,13064,0
825,4,0
826,1,2
827,1682469715,0
828,44,0
829,1,0
830,1,0
831,1,0
832,6,0
833,140,0
834,1,0
835,5528,0
836,44,0
837,94,0
838,94,0
839,0,0
840,0,0
841,0,0
842,0,3
843,0,0
844,0,3
845,0,0
846,0,0
847,0,0
848,2,0
849,36,0
850,56,0
851,0,0
852,3801155,0
853,5701724,0
854,7209065,0
855,7274596,3
856,7536759,2
857,5701724,0
858,7209065,0
859,7864403,6
860,6029427,0
861,0,0
862,438759246,2
863,284,0
864,68,0
865,356,2
866,608,0
867,1,0
868,4080169402,0
869,964,0
870,74,0
871,1040,0
872,798,2
873,2,0
874,760826203,0
875,1840,3
876,50,0
877,1892,0
878,768,0
879,3,0
880,852421325,0
881,2660,0
882,66,2
883,2728,0
884,822,0
885,4,2
886,944791496,0
887,3552,0
888,94,3
889,3648,0
890,872,0
891,5,0
892,2972190020,0
893,4520,0
894,86,0
895,4608,0
896,920,0
897,6,2
898,6881357,0
899,7471203,0
900,7536751,0
901,6684783,0
902,3014772,0
903,6881367,0
904,6553710,0
905,7798895,0
906,3014771,0
907,7929939,0
908,7602291,4
909,7143525,0
910,7274563,0
911,7340141,0
912,7602273,0
913,6422633,0
914,6619244,0
915,0,0
916,108,0
917,1,0
918,268,0
919,464,0
920,2,0
921,44,0
922,732,0
923,2706176935,2
924,30016548,0
925,1,2
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,1,0
933,0,0
934,0,0
935,0,0
936,184,0
937,778,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,6881357,0
944,7471203,0
945,7536751,0
946,6684783,0
947,3014772,0
948,6881367,0
949,6553710,0
950,7798895,0
951,3014771,0
952,7929939,0
953,7602291,0
954,7143525,0
955,7274563,0
956,7340141,0
957,7602273,0
958,6422633,0
959,6619244,0
960,7340076,0
961,7274610,0
962,6619235,0
963,7536755,0
964,7471215,0
965,7471169,0
966,6815843,0
967,7602281,0
968,6488165,0
969,7667828,0
970,6619250,0
971,2228285,0
972,3670136,0
973,2228278,0
974,7340076,0
975,6422645,0
976,6881388,0
977,4915299,0
978,7929957,0
979,7274580,0
980,6619243,0
981,3997806,0
982,3538978,0
983,3735605,0
984,6422581,0
985,3407926,0
986,3407921,0
987,6488116,0
988,6684771,2
989,6553649,0
990,2228326,0
991,7602220,0
992,7340153,0
993,3997797,0
994,7798818,0
995,7209065,0
996,3276851,0
997,2883618,0
998,6619254,0
999,7536754,0
1000,7274601,0
1001,3997806,0
1002,3538978,0
1003,3145774,0
1004,3604526,0
1005,3145782,0
1006,3014704,0
1007,3538993,0
1008,3670067,0
1009,2228277,2
1010,7929939,0
1011,7602291,0
1012,7143525,0
1013,4456480,0
1014,6684773,0
1015,7667809,0
1016,7602284,0
1017,4390944,0
1018,7209071,0
1019,6619252,0
1020,7602296,0
1021,7864320,0
1022,3539000,0
1023,7143519,0
1024,6488169,0
1025,7274610,0
1026,7274611,0
1027,7602278,0
1028,7798830,0
1029,7209065,0
1030,7274596,0
1031,7536759,0
1032,7536686,0
1033,7536761,0
1034,6619252,0
1035,6488173,0
1036,7143535,0
1037,6357104,0
1038,6881396,0
1039,7077986,0
1040,6226021,0
1041,3473462,0
1042,3473465,0
1043,3539042,0
1044,3211316,0
1045,3407924,0
1046,6488163,0
1047,3211366,0
1048,6684772,0
1049,3539039,0
1050,3145774,0
1051,3604526,0
1052,3145782,0
1053,3014704,0
1054,3538993,0
1055,3670067,0
1056,6225973,0
1057,7274606,0
1058,6619246,0
1059,3407967,0
1060,6357049,0
1061,6488164,0
1062,6422627,0
1063,6619236,0
1064,3211320,0
1065,3735606,0
1066,3145825,0
1067,51,0
1068,6881357,0
1069,7471203,0
1070,7536751,0
1071,6684783,0
1072,3014772,0
1073,6881367,0
1074,6553710,0
1075,7798895,0
1076,3014771,0
1077,7536713,0
1078,7077999,0
1079,7602273,0
1080,7274601,0
1081,4259950,0
1082,7602293,0
1083,7143535,0
1084,7602273,0
1085,7274601,0
1086,110,0
1087,108,0
1088,0,0
1089,260,0
1090,1148,0
1091,2,0
1092,250,0
1093,1408,0
1094,1234164715,0
1095,30016550,0
1096,1,0
1097,0,0
1098,0,0
1099,0,0
1100,0,0
1101,0,0
1102,0,0
1103,1,0
1104,0,0
1105,0,0
1106,0,0
1107,176,0
1108,1660,0
1109,0,0
1110,0,0
1111,0,0
1112,0,0
1113,0,0
1114,6881357,0
1115,7471203,0
1116,7536751,0
1117,6684783,0
1118,3014772,0
1119,6881367,2
1120,6553710,0
1121,7798895,0
1122,3014771,0
1123,7536713,0
1124,7077999,0
1125,7602273,0
1126,7274601,0
1127,4259950,0
1128,7602293,0
1129,7143535,0
1130,7602273,0
1131,7274601,0
1132,2883694,0
1133,7471216,0
1134,6488175,0
1135,7536741,0
1136,7274611,0
1137,4259954,0
1138,6488178,0
1139,6881384,0
1140,6619252,0
1141,7602275,0
1142,7471221,0
1143,3997797,0
1144,7864354,0
1145,3539000,0
1146,2883618,0
1147,7667824,0
1148,7077986,0
1149,6488169,0
1150,6619211,0
1151,5505145,0
1152,7012463,0
1153,7209061,0
1154,2228285,0
1155,3473462,0
1156,3473465,0
1157,3539042,0
1158,3211316,0
1159,3407924,0
1160,6488163,0
1161,3211366,0
1162,6684772,0
1163,2883618,0
1164,7929972,0
1165,6619248,0
1166,2228285,0
1167,6881399,0
1168,3342446,0
1169,2228274,0
1170,7733292,0
1171,7471205,0
1172,6881395,0
1173,7209071,0
1174,2228285,0
1175,3014705,0
1176,3014704,0
1177,3014704,0
1178,2228272,0
1179,3801155,0
1180,5701724,0
1181,7209065,0
1182,7274596,0
1183,7536759,0
1184,5701724,0
1185,7209065,0
1186,7864403,0
1187,6029395,0
1188,6357101,0
1189,6881390,0
1190,6619238,0
1191,7602291,0
1192,6029427,0
1193,3670136,0
1194,6225974,0
1195,6881389,0
1196,7471203,0
1197,7536751,0
1198,6684783,0
1199,3014772,0
1200,6881399,0
1201,6553710,0
1202,7798895,0
1203,3014771,0
1204,7536745,0
1205,7077999,0
1206,7602273,0
1207,7274601,0
1208,6357102,0
1209,7602293,0
1210,7143535,0
1211,7602273,0
1212,7274601,0
1213,6226030,0
1214,3473462,0
1215,3473465,0
1216,3539042,0
1217,3211316,0
1218,3407924,0
1219,6488163,0
1220,3211366,0
1221,6684772,0
1222,3211359,0
1223,3145774,0
1224,3145774,0
1225,3145774,0
1226,7209055,0
1227,7209071,0
1228,6226021,0
1229,3473459,0
1230,3342436,0
1231,3604533,0
1232,3539041,0
1233,6488118,0
1234,3670067,0
1235,6553697,0
1236,3407973,0
1237,7143470,0
1238,7209057,0
1239,6684777,0
1240,7536741,0
1241,116,0
1242,3670136,0
1243,6225974,0
1244,6881389,0
1245,7471203,0
1246,7536751,0
1247,6684783,0
1248,3014772,0
1249,6881399,0
1250,6553710,2
1251,7798895,0
1252,3014771,0
1253,7536745,0
1254,7077999,0
1255,7602273,0
1256,7274601,0
1257,6357102,0
1258,7602293,0
1259,7143535,0
1260,7602273,0
1261,7274601,0
1262,6226030,0
1263,3473462,0
1264,3473465,0
1265,3539042,0
1266,3211316,0
1267,3407924,0
1268,6488163,0
1269,3211366,0
1270,6684772,0
1271,3211359,0
1272,3145774,0
1273,3145774,0
1274,3145774,0
1275,7209055,0
1276,7209071,0
1277,6226021,0
1278,3473459,0
1279,3342436,0
1280,3604533,0
1281,3539041,0
1282,6488118,0
1283,3670067,0
1284,6553697,0
1285,3407973,0
1286,0,0
1287,6881357,0
1288,7471203,0
1289,7536751,0
1290,6684783,0
1291,3014772,0
1292,6881367,0
1293,6553710,0
1294,7798895,0
1295,3014771,0
1296,6553671,0
1297,5242985,0
1298,7667820,0
1299,115,0
